student_id,college_id,subject_id,rank,score
375,3,3,7,360
375,10,3,8,360
375,17,3,9,360
376,15,1,1,470
376,7,3,2,250
376,14,2,3,140
376,13,3,4,250
376,19,2,5,140
376,9,4,6,260
376,2,2,7,140
376,1,3,8,250
377,18,4,1,60
377,12,2,2,290
377,17,3,3,110
377,8,2,4,290
377,1,3,5,110
377,15,1,6,450
377,7,3,7,110
378,4,3,1,410
378,15,1,2,440
378,10,3,3,410
378,11,4,4,160
378,18,4,5,160
378,8,2,6,140
378,7,3,7,410
379,10,3,1,470
379,16,2,2,290
379,1,3,3,470
379,8,2,4,290
379,14,2,5,290
379,3,3,6,470
380,18,4,1,220
380,19,2,2,110
380,11,4,3,220
380,3,3,4,420
380,12,2,5,110
380,17,3,6,420
381,16,2,1,250
381,3,3,2,440
381,6,3,3,440
381,12,2,4,250
381,17,3,5,440
381,18,4,6,20
381,14,2,7,250
381,13,3,8,440
381,19,2,9,250
381,2,2,10,250
382,3,3,1,340
382,8,2,2,350
382,1,3,3,340
382,11,4,4,280
382,9,4,5,280
382,19,2,6,350
382,15,1,7,140
383,6,3,1,380
383,14,2,2,230
383,8,2,3,230
383,5,1,4,280
383,2,2,5,230
383,3,3,6,380
383,11,4,7,90
384,20,1,1,430
384,16,2,2,230
384,9,4,3,10
384,18,4,4,10
384,10,3,5,310
384,5,1,6,430
385,4,3,1,0
385,5,1,2,460
385,18,4,3,240
385,17,3,4,0
385,10,3,5,0
385,8,2,6,240
386,20,1,1,150
386,16,2,2,50
386,11,4,3,260
386,9,4,4,260
386,10,3,5,480
386,14,2,6,50
386,4,3,7,480
386,17,3,8,480
387,6,3,1,70
387,12,2,2,330
387,5,1,3,10
387,14,2,4,330
387,18,4,5,10
387,17,3,6,70
387,15,1,7,10
388,5,1,1,90
388,15,1,2,90
388,19,2,3,430
388,13,3,4,20
388,9,4,5,270
388,20,1,6,90
388,8,2,7,430
389,1,3,1,150
389,3,3,2,150
389,19,2,3,420
389,5,1,4,460
389,2,2,5,420
389,6,3,6,150
389,14,2,7,420
389,4,3,8,150
390,14,2,1,340
390,16,2,2,340
390,8,2,3,340
390,20,1,4,400
390,4,3,5,220
391,17,3,1,100
391,4,3,2,100
391,12,2,3,410
391,18,4,4,470
391,5,1,5,90
391,8,2,6,410
391,9,4,7,470
392,2,2,1,190
392,6,3,2,200
392,3,3,3,200
392,15,1,4,30
392,10,3,5,200
392,18,4,6,240
392,11,4,7,240
392,8,2,8,190
392,4,3,9,200
392,7,3,10,200
393,19,2,1,280
393,14,2,2,280
393,1,3,3,290
393,17,3,4,290
393,13,3,5,290
393,20,1,6,350
393,11,4,7,300
394,5,1,1,0
394,7,3,2,430
394,1,3,3,430
394,11,4,4,340
394,20,1,5,0
394,9,4,6,340
394,8,2,7,340
394,12,2,8,340
394,14,2,9,340
394,16,2,10,340
395,5,1,1,100
395,19,2,2,430
395,17,3,3,20
395,13,3,4,20
395,15,1,5,100
395,1,3,6,20
395,2,2,7,430
395,12,2,8,430
395,8,2,9,430
396,17,3,1,490
396,14,2,2,170
396,11,4,3,100
396,9,4,4,100
396,8,2,5,170
396,10,3,6,490
396,15,1,7,160
397,5,1,1,10
397,15,1,2,10
397,4,3,3,120
397,20,1,4,10
397,7,3,5,120
397,18,4,6,360
397,13,3,7,120
398,8,2,1,360
398,17,3,2,400
398,20,1,3,110
398,6,3,4,400
398,2,2,5,360
398,9,4,6,480
399,18,4,1,80
399,19,2,2,180
399,7,3,3,150
399,1,3,4,150
399,10,3,5,150
399,14,2,6,180
399,20,1,7,120
400,7,3,1,440
400,13,3,2,440
400,15,1,3,480
400,6,3,4,440
400,17,3,5,440
400,10,3,6,440
400,2,2,7,420
400,1,3,8,440
400,9,4,9,420
401,9,4,1,330
401,15,1,2,130
401,14,2,3,90
401,20,1,4,130
401,7,3,5,240
401,19,2,6,90
401,8,2,7,90
402,2,2,1,0
402,16,2,2,0
402,18,4,3,450
402,10,3,4,280
402,8,2,5,0
402,20,1,6,480
402,6,3,7,280
403,9,4,1,60
403,19,2,2,430
403,7,3,3,90
403,15,1,4,30
403,13,3,5,90
403,2,2,6,430
403,18,4,7,60
404,14,2,1,230
404,17,3,2,300
404,5,1,3,430
404,18,4,4,330
404,10,3,5,300
404,19,2,6,230
405,10,3,1,480
405,1,3,2,480
405,8,2,3,40
405,19,2,4,40
405,20,1,5,60
406,1,3,1,360
406,5,1,2,440
406,10,3,3,360
406,14,2,4,330
406,19,2,5,330
406,12,2,6,330
406,11,4,7,480
406,9,4,8,480
406,3,3,9,360
406,17,3,10,360
407,3,3,1,160
407,10,3,2,160
407,15,1,3,10
407,12,2,4,170
407,14,2,5,170
407,1,3,6,160
408,10,3,1,170
408,14,2,2,490
408,13,3,3,170
408,1,3,4,170
408,5,1,5,60
408,12,2,6,490
408,19,2,7,490
408,7,3,8,170
409,11,4,1,380
409,2,2,2,220
409,16,2,3,220
409,19,2,4,220
409,9,4,5,380
409,10,3,6,170
409,15,1,7,380
409,8,2,8,220
409,12,2,9,220
409,17,3,10,170
410,5,1,1,360
410,3,3,2,80
410,6,3,3,80
410,19,2,4,280
410,1,3,5,80
410,13,3,6,80
410,11,4,7,370
410,8,2,8,280
410,2,2,9,280
411,6,3,1,430
411,4,3,2,430
411,14,2,3,160
411,18,4,4,90
411,10,3,5,430
411,16,2,6,160
411,5,1,7,80
411,12,2,8,160
411,7,3,9,430
412,4,3,1,70
412,20,1,2,30
412,7,3,3,70
412,16,2,4,470
412,17,3,5,70
412,13,3,6,70
412,9,4,7,320
413,6,3,1,260
413,5,1,2,220
413,10,3,3,260
413,19,2,4,280
413,7,3,5,260
413,15,1,6,220
413,11,4,7,340
413,1,3,8,260
413,16,2,9,280
414,15,1,1,400
414,18,4,2,20
414,8,2,3,360
414,12,2,4,360
414,17,3,5,350
414,19,2,6,360
415,16,2,1,120
415,19,2,2,120
415,9,4,3,360
415,7,3,4,260
415,18,4,5,360
416,12,2,1,80
416,9,4,2,160
416,17,3,3,20
416,3,3,4,20
416,2,2,5,80
416,10,3,6,20
416,1,3,7,20
416,13,3,8,20
416,18,4,9,160
417,9,4,1,170
417,1,3,2,150
417,12,2,3,80
417,20,1,4,350
417,5,1,5,350
417,8,2,6,80
417,13,3,7,150
417,17,3,8,150
417,6,3,9,150
417,10,3,10,150
418,7,3,1,20
418,19,2,2,470
418,10,3,3,20
418,13,3,4,20
418,18,4,5,80
419,2,2,1,390
419,13,3,2,130
419,7,3,3,130
419,16,2,4,390
419,11,4,5,440
419,15,1,6,70
420,9,4,1,400
420,4,3,2,60
420,19,2,3,410
420,10,3,4,60
420,17,3,5,60
420,6,3,6,60
420,15,1,7,330
420,18,4,8,400
421,18,4,1,430
421,2,2,2,380
421,14,2,3,380
421,8,2,4,380
421,12,2,5,380
421,11,4,6,430
421,6,3,7,350
421,15,1,8,240
422,9,4,1,290
422,5,1,2,330
422,12,2,3,370
422,10,3,4,310
422,6,3,5,310
422,2,2,6,370
422,11,4,7,290
423,15,1,1,450
423,11,4,2,490
423,18,4,3,490
423,3,3,4,50
423,14,2,5,390
423,2,2,6,390
423,9,4,7,490
423,16,2,8,390
423,7,3,9,50
424,4,3,1,170
424,7,3,2,170
424,14,2,3,60
424,18,4,4,50
424,13,3,5,170
424,10,3,6,170
424,17,3,7,170
424,1,3,8,170
425,13,3,1,390
425,11,4,2,280
425,8,2,3,130
425,17,3,4,390
425,18,4,5,280
425,16,2,6,130
425,7,3,7,390
425,1,3,8,390
425,15,1,9,50
425,20,1,10,50
426,20,1,1,350
426,4,3,2,30
426,15,1,3,350
426,3,3,4,30
426,9,4,5,120
427,8,2,1,140
427,20,1,2,250
427,4,3,3,460
427,17,3,4,460
427,14,2,5,140
428,4,3,1,120
428,13,3,2,120
428,8,2,3,50
428,18,4,4,410
428,17,3,5,120
429,13,3,1,420
429,6,3,2,420
429,9,4,3,310
429,8,2,4,440
429,2,2,5,440
429,18,4,6,310
429,19,2,7,440
429,12,2,8,440
429,20,1,9,100
430,15,1,1,120
430,7,3,2,330
430,10,3,3,330
430,1,3,4,330
430,4,3,5,330
430,18,4,6,100
430,2,2,7,0
430,11,4,8,100
430,6,3,9,330
430,20,1,10,120
431,8,2,1,160
431,14,2,2,160
431,6,3,3,150
431,2,2,4,160
431,19,2,5,160
431,20,1,6,120
432,20,1,1,330
432,1,3,2,390
432,10,3,3,390
432,13,3,4,390
432,6,3,5,390
433,9,4,1,470
433,1,3,2,100
433,16,2,3,190
433,15,1,4,90
433,5,1,5,90
433,14,2,6,190
433,6,3,7,100
433,11,4,8,470
433,19,2,9,190
433,2,2,10,190
434,12,2,1,350
434,14,2,2,350
434,19,2,3,350
434,3,3,4,10
434,13,3,5,10
434,16,2,6,350
434,2,2,7,350
434,8,2,8,350
435,13,3,1,100
435,12,2,2,420
435,16,2,3,420
435,3,3,4,100
435,10,3,5,100
435,2,2,6,420
435,6,3,7,100
435,19,2,8,420
435,5,1,9,110
435,14,2,10,420
436,6,3,1,470
436,12,2,2,440
436,9,4,3,60
436,15,1,4,50
436,4,3,5,470
436,10,3,6,470
436,20,1,7,50
436,2,2,8,440
436,11,4,9,60
436,7,3,10,470
437,2,2,1,430
437,16,2,2,430
437,13,3,3,270
437,17,3,4,270
437,12,2,5,430
438,19,2,1,70
438,11,4,2,0
438,15,1,3,250
438,8,2,4,70
438,6,3,5,370
438,17,3,6,370
438,10,3,7,370
438,3,3,8,370
439,1,3,1,100
439,4,3,2,100
439,16,2,3,320
439,11,4,4,250
439,19,2,5,320
439,9,4,6,250
439,3,3,7,100
439,13,3,8,100
439,2,2,9,320
439,8,2,10,320
440,18,4,1,480
440,7,3,2,370
440,8,2,3,470
440,6,3,4,370
440,19,2,5,470
440,15,1,6,490
440,1,3,7,370
440,14,2,8,470
440,10,3,9,370
440,12,2,10,470
441,11,4,1,300
441,7,3,2,160
441,12,2,3,150
441,15,1,4,220
441,14,2,5,150
441,5,1,6,220
441,10,3,7,160
441,18,4,8,300
441,13,3,9,160
442,4,3,1,10
442,1,3,2,10
442,14,2,3,110
442,19,2,4,110
442,3,3,5,10
442,18,4,6,370
442,2,2,7,110
442,20,1,8,10
442,7,3,9,10
443,5,1,1,0
443,17,3,2,50
443,12,2,3,140
443,15,1,4,0
443,8,2,5,140
443,19,2,6,140
443,20,1,7,0
443,3,3,8,50
443,6,3,9,50
443,11,4,10,230
444,13,3,1,240
444,18,4,2,250
444,12,2,3,140
444,9,4,4,250
444,4,3,5,240
444,5,1,6,340
444,11,4,7,250
445,19,2,1,350
445,9,4,2,300
445,17,3,3,420
445,11,4,4,300
445,10,3,5,420
445,12,2,6,350
445,13,3,7,420
445,15,1,8,470
446,18,4,1,480
446,12,2,2,120
446,15,1,3,360
446,3,3,4,230
446,9,4,5,480
447,9,4,1,350
447,20,1,2,230
447,2,2,3,140
447,5,1,4,230
447,6,3,5,130
447,17,3,6,130
447,14,2,7,140
447,12,2,8,140
447,15,1,9,230
447,4,3,10,130
448,20,1,1,160
448,17,3,2,330
448,9,4,3,270
448,15,1,4,160
448,3,3,5,330
448,8,2,6,330
448,19,2,7,330
448,2,2,8,330
448,5,1,9,160
449,5,1,1,460
449,1,3,2,400
449,13,3,3,400
449,11,4,4,210
449,10,3,5,400
449,19,2,6,490
449,16,2,7,490
449,2,2,8,490
449,7,3,9,400
449,9,4,10,210
450,14,2,1,300
450,9,4,2,210
450,7,3,3,110
450,20,1,4,430
450,5,1,5,430
451,5,1,1,370
451,10,3,2,440
451,1,3,3,440
451,17,3,4,440
451,16,2,5,330
452,10,3,1,300
452,17,3,2,300
452,2,2,3,200
452,5,1,4,280
452,11,4,5,270
452,7,3,6,300
452,9,4,7,270
452,19,2,8,200
452,14,2,9,200
452,16,2,10,200
453,9,4,1,260
453,17,3,2,150
453,13,3,3,150
453,19,2,4,260
453,12,2,5,260
453,4,3,6,150
453,8,2,7,260
453,5,1,8,410
453,1,3,9,150
453,11,4,10,260
454,18,4,1,350
454,4,3,2,170
454,1,3,3,170
454,5,1,4,250
454,2,2,5,380
454,16,2,6,380
454,10,3,7,170
454,13,3,8,170
454,15,1,9,250
454,7,3,10,170
455,14,2,1,60
455,9,4,2,160
455,20,1,3,220
455,15,1,4,220
455,6,3,5,160
455,7,3,6,160
455,13,3,7,160
455,10,3,8,160
456,5,1,1,230
456,11,4,2,360
456,1,3,3,120
456,18,4,4,360
456,7,3,5,120
456,6,3,6,120
456,13,3,7,120
456,12,2,8,20
456,2,2,9,20
457,1,3,1,320
457,7,3,2,320
457,3,3,3,320
457,8,2,4,370
457,6,3,5,320
458,16,2,1,240
458,4,3,2,480
458,10,3,3,480
458,20,1,4,240
458,1,3,5,480
458,12,2,6,240
459,3,3,1,440
459,13,3,2,440
459,19,2,3,270
459,15,1,4,330
459,16,2,5,270
459,11,4,6,370
459,7,3,7,440
460,8,2,1,430
460,4,3,2,360
460,3,3,3,360
460,5,1,4,360
460,10,3,5,360
461,5,1,1,100
461,9,4,2,340
461,1,3,3,430
461,20,1,4,100
461,15,1,5,100
462,15,1,1,210
462,14,2,2,140
462,2,2,3,140
462,8,2,4,140
462,5,1,5,210
462,20,1,6,210
463,20,1,1,330
463,19,2,2,110
463,8,2,3,110
463,14,2,4,110
463,10,3,5,100
463,5,1,6,330
463,13,3,7,100
463,17,3,8,100
464,8,2,1,350
464,16,2,2,350
464,9,4,3,170
464,17,3,4,300
464,10,3,5,300
464,11,4,6,170
464,1,3,7,300
465,1,3,1,350
465,18,4,2,250
465,14,2,3,320
465,19,2,4,320
465,12,2,5,320
465,6,3,6,350
465,8,2,7,320
465,17,3,8,350
465,11,4,9,250
466,1,3,1,370
466,17,3,2,370
466,10,3,3,370
466,16,2,4,180
466,12,2,5,180
466,14,2,6,180
466,9,4,7,320
466,5,1,8,150
467,10,3,1,310
467,19,2,2,160
467,4,3,3,310
467,15,1,4,180
467,8,2,5,160
467,12,2,6,160
467,14,2,7,160
468,12,2,1,300
468,1,3,2,270
468,8,2,3,300
468,4,3,4,270
468,13,3,5,270
468,10,3,6,270
468,5,1,7,340
468,14,2,8,300
468,17,3,9,270
469,10,3,1,40
469,5,1,2,280
469,6,3,3,40
469,9,4,4,250
469,18,4,5,250
469,19,2,6,0
469,2,2,7,0
469,14,2,8,0
469,11,4,9,250
470,5,1,1,70
470,15,1,2,70
470,8,2,3,390
470,9,4,4,60
470,4,3,5,470
470,18,4,6,60
470,6,3,7,470
471,17,3,1,160
471,12,2,2,460
471,18,4,3,370
471,2,2,4,460
471,7,3,5,160
471,14,2,6,460
471,3,3,7,160
472,3,3,1,460
472,8,2,2,460
472,14,2,3,460
472,12,2,4,460
472,19,2,5,460
472,6,3,6,460
472,16,2,7,460
472,13,3,8,460
472,9,4,9,20
473,16,2,1,150
473,10,3,2,240
473,5,1,3,70
473,3,3,4,240
473,17,3,5,240
473,1,3,6,240
473,18,4,7,110
473,6,3,8,240
474,10,3,1,50
474,20,1,2,180
474,18,4,3,90
474,6,3,4,50
474,17,3,5,50
475,8,2,1,440
475,7,3,2,210
475,3,3,3,210
475,5,1,4,240
475,1,3,5,210
475,6,3,6,210
475,12,2,7,440
476,18,4,1,410
476,1,3,2,170
476,15,1,3,210
476,8,2,4,100
476,14,2,5,100
476,4,3,6,170
477,11,4,1,420
477,6,3,2,200
477,13,3,3,200
477,2,2,4,150
477,3,3,5,200
477,5,1,6,220
477,17,3,7,200
477,12,2,8,150
477,1,3,9,200
478,1,3,1,370
478,18,4,2,270
478,9,4,3,270
478,6,3,4,370
478,2,2,5,140
479,19,2,1,90
479,8,2,2,90
479,5,1,3,320
479,9,4,4,0
479,17,3,5,430
479,3,3,6,430
480,13,3,1,460
480,14,2,2,110
480,18,4,3,40
480,8,2,4,110
480,17,3,5,460
481,11,4,1,180
481,4,3,2,100
481,13,3,3,100
481,17,3,4,100
481,12,2,5,460
481,1,3,6,100
481,16,2,7,460
481,5,1,8,470
482,6,3,1,320
482,11,4,2,450
482,3,3,3,320
482,5,1,4,380
482,9,4,5,450
482,13,3,6,320
483,17,3,1,400
483,7,3,2,400
483,5,1,3,130
483,2,2,4,350
483,15,1,5,130
484,3,3,1,300
484,5,1,2,290
484,17,3,3,300
484,11,4,4,330
484,20,1,5,290
484,19,2,6,370
484,15,1,7,290
484,10,3,8,300
484,12,2,9,370
485,12,2,1,390
485,10,3,2,80
485,2,2,3,390
485,9,4,4,90
485,15,1,5,400
485,14,2,6,390
485,11,4,7,90
486,19,2,1,250
486,13,3,2,230
486,10,3,3,230
486,16,2,4,250
486,12,2,5,250
486,8,2,6,250
486,14,2,7,250
486,4,3,8,230
487,10,3,1,110
487,7,3,2,110
487,14,2,3,10
487,16,2,4,10
487,1,3,5,110
487,11,4,6,280
487,13,3,7,110
487,5,1,8,360
487,3,3,9,110
487,20,1,10,360
488,12,2,1,360
488,4,3,2,160
488,14,2,3,360
488,9,4,4,60
488,8,2,5,360
489,19,2,1,440
489,10,3,2,230
489,17,3,3,230
489,14,2,4,440
489,15,1,5,220
489,16,2,6,440
489,11,4,7,490
489,2,2,8,440
489,9,4,9,490
489,4,3,10,230
490,15,1,1,370
490,8,2,2,410
490,12,2,3,410
490,20,1,4,370
490,18,4,5,420
490,5,1,6,370
490,16,2,7,410
491,8,2,1,100
491,7,3,2,140
491,14,2,3,100
491,10,3,4,140
491,11,4,5,410
491,5,1,6,400
492,5,1,1,80
492,8,2,2,280
492,14,2,3,280
492,15,1,4,80
492,19,2,5,280
492,6,3,6,140
493,7,3,1,0
493,2,2,2,0
493,4,3,3,0
493,14,2,4,0
493,15,1,5,280
493,11,4,6,170
493,1,3,7,0
493,17,3,8,0
494,12,2,1,390
494,9,4,2,280
494,17,3,3,130
494,8,2,4,390
494,11,4,5,280
494,10,3,6,130
494,20,1,7,210
494,16,2,8,390
495,18,4,1,400
495,14,2,2,50
495,19,2,3,50
495,11,4,4,400
495,1,3,5,180
495,7,3,6,180
495,20,1,7,320
495,5,1,8,320
495,16,2,9,50
496,16,2,1,120
496,8,2,2,120
496,1,3,3,70
496,17,3,4,70
496,12,2,5,120
496,13,3,6,70
497,14,2,1,480
497,9,4,2,450
497,17,3,3,40
497,10,3,4,40
497,16,2,5,480
497,1,3,6,40
497,13,3,7,40
497,11,4,8,450
497,2,2,9,480
497,15,1,10,390
498,3,3,1,120
498,13,3,2,120
498,10,3,3,120
498,20,1,4,180
498,9,4,5,420
498,12,2,6,470
498,7,3,7,120
498,16,2,8,470
499,4,3,1,210
499,18,4,2,450
499,1,3,3,210
499,10,3,4,210
499,16,2,5,350
499,11,4,6,450
499,15,1,7,250
499,14,2,8,350
499,17,3,9,210
500,12,2,1,380
500,11,4,2,60
500,18,4,3,60
500,6,3,4,220
500,4,3,5,220
500,5,1,6,80
500,17,3,7,220
500,19,2,8,380
500,16,2,9,380
501,16,2,1,350
501,20,1,2,280
501,4,3,3,30
501,11,4,4,130
501,12,2,5,350
502,18,4,1,130
502,9,4,2,130
502,5,1,3,60
502,3,3,4,60
502,12,2,5,400
502,7,3,6,60
502,17,3,7,60
502,2,2,8,400
502,16,2,9,400
502,4,3,10,60
503,1,3,1,240
503,8,2,2,470
503,17,3,3,240
503,4,3,4,240
503,2,2,5,470
504,11,4,1,290
504,2,2,2,330
504,16,2,3,330
504,20,1,4,440
504,7,3,5,360
504,13,3,6,360
504,17,3,7,360
504,3,3,8,360
504,6,3,9,360
504,14,2,10,330
505,4,3,1,260
505,7,3,2,260
505,16,2,3,400
505,13,3,4,260
505,19,2,5,400
505,2,2,6,400
505,11,4,7,380
505,14,2,8,400
505,18,4,9,380
505,9,4,10,380
506,2,2,1,240
506,1,3,2,490
506,18,4,3,100
506,13,3,4,490
506,12,2,5,240
506,16,2,6,240
507,17,3,1,470
507,2,2,2,250
507,16,2,3,250
507,7,3,4,470
507,18,4,5,200
507,8,2,6,250
507,14,2,7,250
507,3,3,8,470
507,15,1,9,290
507,4,3,10,470
508,10,3,1,450
508,14,2,2,140
508,6,3,3,450
508,11,4,4,300
508,3,3,5,450
508,9,4,6,300
508,13,3,7,450
508,16,2,8,140
508,20,1,9,20
508,12,2,10,140
509,6,3,1,80
509,20,1,2,430
509,4,3,3,80
509,3,3,4,80
509,18,4,5,130
509,8,2,6,300
509,2,2,7,300
509,7,3,8,80
510,7,3,1,280
510,16,2,2,60
510,19,2,3,60
510,2,2,4,60
510,5,1,5,240
511,10,3,1,470
511,4,3,2,470
511,16,2,3,30
511,18,4,4,100
511,11,4,5,100
511,3,3,6,470
511,8,2,7,30
512,1,3,1,130
512,8,2,2,210
512,16,2,3,210
512,20,1,4,470
512,19,2,5,210
513,20,1,1,110
513,2,2,2,380
513,8,2,3,380
513,9,4,4,190
513,19,2,5,380
513,13,3,6,460
513,11,4,7,190
513,14,2,8,380
513,7,3,9,460
514,8,2,1,310
514,18,4,2,0
514,16,2,3,310
514,7,3,4,400
514,11,4,5,0
514,13,3,6,400
514,1,3,7,400
514,5,1,8,230
515,1,3,1,120
515,11,4,2,390
515,5,1,3,30
515,15,1,4,30
515,16,2,5,380
515,17,3,6,120
515,18,4,7,390
516,20,1,1,280
516,14,2,2,130
516,9,4,3,210
516,12,2,4,130
516,17,3,5,290
516,5,1,6,280
517,10,3,1,470
517,2,2,2,340
517,16,2,3,340
517,6,3,4,470
517,14,2,5,340
518,7,3,1,330
518,17,3,2,330
518,10,3,3,330
518,13,3,4,330
518,3,3,5,330
518,11,4,6,350
519,8,2,1,250
519,13,3,2,360
519,10,3,3,360
519,14,2,4,250
519,19,2,5,250
519,16,2,6,250
519,17,3,7,360
519,6,3,8,360
520,17,3,1,210
520,8,2,2,180
520,11,4,3,300
520,19,2,4,180
520,12,2,5,180
520,10,3,6,210
521,13,3,1,300
521,16,2,2,200
521,15,1,3,220
521,12,2,4,200
521,18,4,5,160
521,9,4,6,160
521,20,1,7,220
521,17,3,8,300
522,19,2,1,10
522,8,2,2,10
522,11,4,3,340
522,15,1,4,30
522,10,3,5,0
522,20,1,6,30
522,6,3,7,0
522,2,2,8,10
522,12,2,9,10
523,14,2,1,210
523,15,1,2,350
523,11,4,3,240
523,3,3,4,260
523,9,4,5,240
523,16,2,6,210
524,7,3,1,370
524,4,3,2,370
524,12,2,3,230
524,18,4,4,240
524,1,3,5,370
524,17,3,6,370
525,11,4,1,240
525,12,2,2,370
525,13,3,3,460
525,18,4,4,240
525,5,1,5,230
525,19,2,6,370
526,18,4,1,20
526,14,2,2,140
526,12,2,3,140
526,15,1,4,70
526,4,3,5,130
526,2,2,6,140
526,13,3,7,130
526,20,1,8,70
526,6,3,9,130
527,15,1,1,290
527,7,3,2,50
527,12,2,3,400
527,17,3,4,50
527,1,3,5,50
527,6,3,6,50
527,2,2,7,400
527,18,4,8,460
528,13,3,1,280
528,19,2,2,10
528,3,3,3,280
528,8,2,4,10
528,9,4,5,440
528,5,1,6,450
528,15,1,7,450
529,10,3,1,220
529,20,1,2,0
529,19,2,3,200
529,18,4,4,310
529,7,3,5,220
529,15,1,6,0
530,16,2,1,110
530,20,1,2,350
530,4,3,3,70
530,11,4,4,190
530,15,1,5,350
531,11,4,1,310
531,17,3,2,210
531,7,3,3,210
531,6,3,4,210
531,18,4,5,310
531,19,2,6,300
532,4,3,1,200
532,6,3,2,200
532,9,4,3,460
532,14,2,4,150
532,19,2,5,150
533,17,3,1,470
533,18,4,2,370
533,1,3,3,470
533,6,3,4,470
533,15,1,5,430
533,12,2,6,250
533,10,3,7,470
533,8,2,8,250
533,13,3,9,470
534,20,1,1,450
534,9,4,2,280
534,7,3,3,90
534,3,3,4,90
534,5,1,5,450
535,6,3,1,220
535,19,2,2,480
535,12,2,3,480
535,9,4,4,200
535,18,4,5,200
535,3,3,6,220
536,4,3,1,30
536,15,1,2,230
536,20,1,3,230
536,9,4,4,290
536,7,3,5,30
536,11,4,6,290
536,14,2,7,130
537,10,3,1,240
537,7,3,2,240
537,16,2,3,210
537,2,2,4,210
537,11,4,5,350
537,20,1,6,460
537,17,3,7,240
537,6,3,8,240
537,18,4,9,350
537,13,3,10,240
538,10,3,1,260
538,16,2,2,10
538,7,3,3,260
538,12,2,4,10
538,11,4,5,380
538,8,2,6,10
538,19,2,7,10
539,16,2,1,0
539,8,2,2,0
539,15,1,3,400
539,9,4,4,480
539,3,3,5,120
539,2,2,6,0
540,17,3,1,160
540,19,2,2,290
540,9,4,3,30
540,10,3,4,160
540,13,3,5,160
540,15,1,6,150
541,6,3,1,140
541,4,3,2,140
541,12,2,3,180
541,15,1,4,200
541,1,3,5,140
541,13,3,6,140
542,10,3,1,150
542,9,4,2,220
542,17,3,3,150
542,16,2,4,330
542,18,4,5,220
542,12,2,6,330
542,4,3,7,150
543,11,4,1,110
543,10,3,2,370
543,6,3,3,370
543,20,1,4,270
543,7,3,5,370
543,13,3,6,370
544,1,3,1,210
544,5,1,2,300
544,16,2,3,190
544,9,4,4,70
544,18,4,5,70
544,17,3,6,210
544,7,3,7,210
544,8,2,8,190
545,3,3,1,220
545,2,2,2,160
545,6,3,3,220
545,7,3,4,220
545,17,3,5,220
545,8,2,6,160
546,16,2,1,240
546,6,3,2,400
546,17,3,3,400
546,15,1,4,240
546,9,4,5,300
546,8,2,6,240
546,14,2,7,240
546,19,2,8,240
547,10,3,1,180
547,2,2,2,240
547,7,3,3,180
547,14,2,4,240
547,15,1,5,40
547,17,3,6,180
547,19,2,7,240
547,1,3,8,180
547,12,2,9,240
547,5,1,10,40
548,19,2,1,480
548,8,2,2,480
548,18,4,3,70
548,2,2,4,480
548,13,3,5,470
548,14,2,6,480
548,7,3,7,470
548,15,1,8,370
548,3,3,9,470
548,6,3,10,470
549,1,3,1,210
549,16,2,2,90
549,15,1,3,0
549,14,2,4,90
549,11,4,5,30
549,7,3,6,210
549,2,2,7,90
549,20,1,8,0
549,19,2,9,90
550,1,3,1,290
550,18,4,2,320
550,10,3,3,290
550,20,1,4,490
550,9,4,5,320
550,19,2,6,390
550,4,3,7,290
550,3,3,8,290
550,7,3,9,290
550,16,2,10,390
551,11,4,1,450
551,15,1,2,400
551,17,3,3,90
551,7,3,4,90
551,1,3,5,90
551,4,3,6,90
551,5,1,7,400
551,14,2,8,480
552,18,4,1,400
552,14,2,2,70
552,6,3,3,430
552,5,1,4,410
552,9,4,5,400
552,13,3,6,430
553,19,2,1,380
553,16,2,2,380
553,4,3,3,140
553,7,3,4,140
553,5,1,5,420
553,2,2,6,380
553,13,3,7,140
553,15,1,8,420
553,20,1,9,420
554,17,3,1,290
554,10,3,2,290
554,4,3,3,290
554,2,2,4,270
554,7,3,5,290
554,12,2,6,270
554,13,3,7,290
554,8,2,8,270
554,11,4,9,20
554,14,2,10,270
555,18,4,1,70
555,9,4,2,70
555,1,3,3,130
555,13,3,4,130
555,6,3,5,130
555,10,3,6,130
555,4,3,7,130
555,12,2,8,480
556,20,1,1,340
556,13,3,2,110
556,14,2,3,130
556,17,3,4,110
556,2,2,5,130
556,15,1,6,340
556,3,3,7,110
556,5,1,8,340
557,18,4,1,120
557,3,3,2,110
557,19,2,3,340
557,13,3,4,110
557,12,2,5,340
557,10,3,6,110
557,7,3,7,110
557,2,2,8,340
557,17,3,9,110
557,14,2,10,340
558,20,1,1,110
558,2,2,2,200
558,15,1,3,110
558,5,1,4,110
558,1,3,5,410
559,12,2,1,130
559,2,2,2,130
559,4,3,3,360
559,8,2,4,130
559,19,2,5,130
559,18,4,6,350
559,17,3,7,360
559,10,3,8,360
560,9,4,1,310
560,13,3,2,230
560,4,3,3,230
560,14,2,4,70
560,18,4,5,310
560,1,3,6,230
560,8,2,7,70
560,17,3,8,230
561,17,3,1,40
561,8,2,2,60
561,2,2,3,60
561,6,3,4,40
561,5,1,5,490
561,20,1,6,490
561,16,2,7,60
561,11,4,8,470
